,Id,Name,NF_Subgroup__c,NF_Group__c,NF_Region__c,NF_Route__c,NF_Stage_Duration__c,StageName,NF_Stage_Change_Count__c,NF_Days_Through_Closing__c,NF_Days_Through_Qualified__c,Amount,NF_Client_Rev_Mil__c,NF_Client_Size_Employee__c,NF_Rev_T24M_Category__c,MainCompetitors__c,NF_Ratio_Identified_To_Total_Days__c,NF_Ratio_Validated_To_Total_Days__c,NF_Ratio_Qualified_To_Total_Days__c,NF_Deal_Size_Category__c
679,0061N00000Vbo9KQAR,9814286,Garage & Car Care,Car Accessories,Midwest,Reseller,10.0,Closed Won,2.0,1.0,1.0,5460.0,1.0,1.0,0.0,None,0.0,1.0,0.0,1.0
680,0061N00000Vbo9LQAR,8249664,Interior Accessories,Car Accessories,Midwest,Fields Sales,30.0,Closed Lost,2.0,8.0,8.0,69000.0,1.0,1.0,0.0,Unknown,1.0,0.0,0.0,4.0
681,0061N00000Vbo9MQAR,8064652,Motorcycle Parts,Performance & Non-auto,Midwest,Fields Sales,42.0,Closed Won,2.0,2.0,2.0,10259.0,1.0,1.0,2.0,Unknown,0.0,1.0,0.0,2.0
682,0061N00000Vbo9NQAR,6705720,Replacement Parts,Car Accessories,Northeast,Reseller,41.0,Closed Won,5.0,9.0,3.0,37632.0,3.0,1.0,2.0,Unknown,0.0,0.011236,0.292135,3.0
683,0061N00000Vbo9OQAR,6760082,Exterior Accessories,Car Accessories,Pacific,Reseller,93.0,Closed Won,1.0,0.0,0.0,43404.0,1.0,1.0,0.0,Unknown,0.0,0.0,0.0,3.0
684,0061N00000Vbo9PQAR,9806325,Batteries & Accessories,Car Accessories,Midwest,Fields Sales,6.0,Closed Won,2.0,5.0,5.0,40000.0,1.0,1.0,0.0,Unknown,0.0,1.0,0.0,3.0
685,0061N00000Vbo9QQAR,7969383,Garage & Car Care,Car Accessories,Mid-Atlantic,Reseller,17.0,Closed Lost,2.0,31.0,31.0,20000.0,1.0,1.0,0.0,Unknown,0.0,1.0,0.0,2.0
686,0061N00000Vbo9RQAR,7454669,Replacement Parts,Car Accessories,Pacific,Reseller,49.0,Closed Lost,2.0,17.0,17.0,1550.0,1.0,5.0,0.0,Unknown,1.0,0.0,0.0,1.0
687,0061N00000Vbo9SQAR,8055164,Shelters & RV,Performance & Non-auto,Northeast,Reseller,45.0,Closed Won,1.0,0.0,0.0,18000.0,1.0,1.0,0.0,Unknown,0.0,0.0,0.0,2.0
688,0061N00000Vbo9TQAR,9468526,Motorcycle Parts,Performance & Non-auto,Southwest,Reseller,18.0,Closed Won,3.0,4.0,4.0,73420.0,1.0,1.0,1.0,Unknown,0.0,1.0,0.0,4.0
689,0061N00000Vbo9UQAR,7844534,Shelters & RV,Performance & Non-auto,Southeast,Fields Sales,41.0,Closed Lost,2.0,10.0,10.0,20000.0,1.0,1.0,0.0,Unknown,0.0,1.0,0.0,2.0
690,0061N00000Vbo9VQAR,7852370,Performance Parts,Performance & Non-auto,Pacific,Fields Sales,36.0,Closed Won,2.0,15.0,15.0,7750.0,1.0,1.0,0.0,Unknown,1.0,0.0,0.0,1.0
691,0061N00000Vbo9WQAR,6527077,Garage & Car Care,Car Accessories,Mid-Atlantic,Reseller,35.0,Closed Won,6.0,2.0,1.0,2275.0,1.0,2.0,0.0,Known,0.0,0.238095,0.0,1.0
692,0061N00000Vbo9XQAR,6810074,Replacement Parts,Car Accessories,Mid-Atlantic,Fields Sales,76.0,Closed Lost,4.0,14.0,11.0,5000.0,1.0,1.0,0.0,Known,0.0,0.309859,0.485915,1.0
693,0061N00000Vbo9YQAR,7187992,Garage & Car Care,Car Accessories,Midwest,Reseller,9.0,Closed Lost,4.0,15.0,15.0,50000.0,1.0,1.0,0.0,Unknown,0.0,1.0,0.0,4.0
694,0061N00000Vbo9ZQAR,7717036,Garage & Car Care,Car Accessories,Southeast,Reseller,44.0,Closed Lost,2.0,13.0,13.0,10000.0,1.0,1.0,0.0,Known,0.0,1.0,0.0,2.0
695,0061N00000Vbo9aQAB,9626653,Motorcycle Parts,Performance & Non-auto,Northwest,Fields Sales,16.0,Closed Won,1.0,0.0,0.0,5683.0,1.0,1.0,0.0,None,0.0,0.0,0.0,1.0
696,0061N00000Vbo9bQAB,5700540,Exterior Accessories,Car Accessories,Pacific,Telesales,56.0,Closed Won,5.0,11.0,11.0,40000.0,4.0,5.0,4.0,Unknown,0.28972,0.71028,0.0,3.0
697,0061N00000Vbo9cQAB,7125790,Motorcycle Parts,Performance & Non-auto,Pacific,Reseller,79.0,Closed Won,1.0,0.0,0.0,127333.0,5.0,1.0,0.0,Unknown,0.0,0.0,0.0,5.0
698,0061N00000Vbo9dQAB,8510803,Motorcycle Parts,Performance & Non-auto,Southeast,Reseller,16.0,Closed Lost,3.0,12.0,12.0,20.0,1.0,1.0,0.0,None,0.0,0.0,1.0,1.0
699,0061N00000Vbo9eQAB,7454568,Motorcycle Parts,Performance & Non-auto,Pacific,Reseller,58.0,Closed Won,3.0,8.0,7.0,31305.0,1.0,1.0,0.0,Unknown,0.0,0.843373,0.0,3.0
700,0061N00000Vbo9fQAB,9478631,Performance Parts,Performance & Non-auto,Northeast,Reseller,9.0,Closed Won,4.0,13.0,13.0,600000.0,1.0,1.0,3.0,Unknown,0.0,0.007812,0.992188,7.0
701,0061N00000Vbo9gQAB,6729267,Motorcycle Parts,Performance & Non-auto,Midwest,Reseller,95.0,Closed Won,1.0,0.0,0.0,8000.0,4.0,2.0,0.0,Unknown,0.0,0.0,0.0,1.0
702,0061N00000Vbo9hQAB,6760185,Garage & Car Care,Car Accessories,Northeast,Reseller,64.0,Closed Lost,2.0,29.0,29.0,20000.0,2.0,1.0,0.0,Unknown,0.0,1.0,0.0,2.0
703,0061N00000Vbo9iQAB,6914743,Garage & Car Care,Car Accessories,Pacific,Reseller,76.0,Closed Won,4.0,10.0,10.0,50903.0,1.0,4.0,0.0,Unknown,0.0,0.028846,0.903846,4.0
704,0061N00000Vbo9jQAB,9916224,Exterior Accessories,Car Accessories,Northwest,Reseller,7.0,Closed Won,1.0,0.0,0.0,245348.0,1.0,1.0,4.0,Unknown,0.0,0.0,0.0,5.0
705,0061N00000Vbo9kQAB,7051505,Batteries & Accessories,Car Accessories,Midwest,Fields Sales,73.0,Closed Won,4.0,9.0,7.0,153000.0,1.0,4.0,3.0,Known,0.4,0.0,0.422222,5.0
706,0061N00000Vbo9lQAB,5736172,Garage & Car Care,Car Accessories,Southeast,Fields Sales,45.0,Closed Won,4.0,81.0,81.0,140000.0,1.0,3.0,3.0,Unknown,0.0,0.481481,0.518519,5.0
707,0061N00000Vbo9mQAB,5357385,Motorcycle Parts,Performance & Non-auto,Northwest,Reseller,84.0,Closed Lost,4.0,69.0,69.0,74999.0,4.0,1.0,0.0,Unknown,0.908029,0.091971,0.0,4.0
708,0061N00000Vbo9nQAB,8117029,Exterior Accessories,Car Accessories,Northeast,Fields Sales,27.0,Closed Won,5.0,14.0,7.0,117398.0,1.0,1.0,0.0,Unknown,0.0,0.298611,0.159722,5.0
709,0061N00000Vbo9oQAB,6441142,Motorcycle Parts,Performance & Non-auto,Southeast,Reseller,64.0,Closed Lost,2.0,42.0,42.0,30000.0,1.0,1.0,0.0,Unknown,0.0,1.0,0.0,3.0
710,0061N00000Vbo9pQAB,9626588,Motorcycle Parts,Performance & Non-auto,Northeast,Fields Sales,13.0,Closed Lost,2.0,4.0,4.0,11200.0,1.0,1.0,0.0,None,0.0,0.0,1.0,2.0
711,0061N00000Vbo9qQAB,8377014,Garage & Car Care,Car Accessories,Northeast,Reseller,29.0,Closed Won,2.0,4.0,4.0,104650.0,1.0,1.0,0.0,Unknown,0.0,1.0,0.0,5.0
712,0061N00000Vbo9rQAB,7284624,Exterior Accessories,Car Accessories,Midwest,Reseller,65.0,Closed Lost,2.0,9.0,9.0,50000.0,3.0,3.0,0.0,Unknown,0.0,1.0,0.0,4.0
713,0061N00000Vbo9sQAB,9831872,Garage & Car Care,Car Accessories,Northwest,Fields Sales,9.0,Closed Won,4.0,1.0,1.0,5465.0,1.0,1.0,1.0,None,0.0,1.0,0.0,1.0
714,0061N00000Vbo9tQAB,9630198,Motorcycle Parts,Performance & Non-auto,Midwest,Fields Sales,3.0,Closed Won,3.0,3.0,3.0,1000.0,1.0,1.0,1.0,Unknown,0.0,1.0,0.0,1.0
715,0061N00000Vbo9uQAB,9428068,Motorcycle Parts,Performance & Non-auto,Pacific,Reseller,23.0,Closed Lost,2.0,0.0,0.0,31002.0,1.0,1.0,0.0,Unknown,0.0,0.0,0.0,3.0
716,0061N00000Vbo9vQAB,8407622,Exterior Accessories,Car Accessories,Northeast,Fields Sales,26.0,Closed Won,3.0,5.0,5.0,54000.0,1.0,1.0,0.0,Known,0.0,0.0,1.0,4.0
717,0061N00000Vbo9wQAB,7223666,Exterior Accessories,Car Accessories,Northwest,Reseller,73.0,Closed Lost,3.0,2.0,2.0,100000.0,1.0,3.0,0.0,Known,0.5,0.5,0.0,5.0
718,0061N00000Vbo9xQAB,8389101,Shelters & RV,Performance & Non-auto,Midwest,Fields Sales,30.0,Closed Won,2.0,3.0,3.0,61000.0,1.0,1.0,2.0,Known,0.0,1.0,0.0,4.0
719,0061N00000Vbo9yQAB,9503381,Motorcycle Parts,Performance & Non-auto,Midwest,Fields Sales,4.0,Closed Won,3.0,2.0,2.0,905.0,1.0,1.0,0.0,Unknown,0.0,1.0,0.0,1.0
720,0061N00000Vbo9zQAB,7269314,Motorcycle Parts,Performance & Non-auto,Southeast,Reseller,15.0,Closed Won,9.0,34.0,17.0,140000.0,5.0,1.0,0.0,Unknown,0.0,0.0,0.505814,5.0
721,0061N00000VboA0QAJ,7709538,Garage & Car Care,Car Accessories,Midwest,Fields Sales,46.0,Closed Won,4.0,3.0,3.0,12500.0,1.0,1.0,2.0,Known,0.0,0.0,1.0,2.0
722,0061N00000VboA1QAJ,6576473,Towing & Hitches,Car Accessories,Pacific,Reseller,84.0,Closed Lost,4.0,13.0,13.0,176716.0,1.0,1.0,0.0,Unknown,0.425373,0.574627,0.0,5.0
723,0061N00000VboA2QAJ,8253373,Towing & Hitches,Car Accessories,Southwest,Fields Sales,16.0,Closed Lost,2.0,22.0,22.0,105000.0,1.0,1.0,0.0,Unknown,1.0,0.0,0.0,5.0
724,0061N00000VboA3QAJ,6982359,Garage & Car Care,Car Accessories,Southwest,Fields Sales,84.0,Closed Lost,2.0,0.0,0.0,30000.0,2.0,2.0,0.0,Unknown,0.0,1.0,0.0,3.0
725,0061N00000VboA4QAJ,8124045,Motorcycle Parts,Performance & Non-auto,Southwest,Other,16.0,Closed Lost,2.0,26.0,26.0,110000.0,1.0,1.0,0.0,Unknown,1.0,0.0,0.0,5.0
726,0061N00000VboA5QAJ,6810121,Garage & Car Care,Car Accessories,Pacific,Telesales,70.0,Closed Won,3.0,1.0,1.0,7648.0,1.0,1.0,1.0,None,0.0,1.0,0.0,1.0
727,0061N00000VboA6QAJ,7880117,Exterior Accessories,Car Accessories,Northwest,Fields Sales,32.0,Closed Lost,3.0,10.0,10.0,150000.0,1.0,1.0,0.0,Known,0.0,1.0,0.0,5.0
728,0061N00000VboA7QAJ,8080957,Motorcycle Parts,Performance & Non-auto,Southeast,Reseller,42.0,Closed Won,5.0,1.0,0.0,45067.0,1.0,1.0,0.0,None,0.0,0.142857,0.142857,3.0
729,0061N00000VboA8QAJ,7773445,Garage & Car Care,Car Accessories,Southeast,Reseller,54.0,Closed Won,1.0,0.0,0.0,7988.0,1.0,1.0,1.0,Unknown,0.0,0.0,0.0,1.0
730,0061N00000VboA9QAJ,7901253,Motorcycle Parts,Performance & Non-auto,Mid-Atlantic,Reseller,37.0,Closed Won,2.0,12.0,12.0,31741.0,1.0,1.0,0.0,Unknown,0.0,1.0,0.0,3.0
731,0061N00000VboAAQAZ,6820035,Shelters & RV,Performance & Non-auto,Midwest,Fields Sales,43.0,Closed Lost,2.0,47.0,47.0,200000.0,5.0,5.0,0.0,Unknown,1.0,0.0,0.0,5.0
732,0061N00000VboABQAZ,6900276,Motorcycle Parts,Performance & Non-auto,Midwest,Reseller,65.0,Closed Lost,3.0,23.0,23.0,50000.0,2.0,2.0,0.0,Unknown,0.951111,0.048889,0.0,4.0
733,0061N00000VboACQAZ,8218020,Batteries & Accessories,Car Accessories,Pacific,Reseller,16.0,Closed Lost,4.0,23.0,23.0,124011.0,1.0,1.0,0.0,None,0.451327,0.548673,0.0,5.0
734,0061N00000VboADQAZ,10065093,Motorcycle Parts,Performance & Non-auto,Southeast,Reseller,1.0,Closed Won,3.0,0.0,0.0,16000.0,1.0,1.0,0.0,Unknown,0.0,0.333333,0.0,2.0
735,0061N00000VboAEQAZ,7220796,Shelters & RV,Performance & Non-auto,Southwest,Reseller,64.0,Closed Won,3.0,11.0,11.0,120000.0,2.0,3.0,0.0,Unknown,0.362832,0.637168,0.0,5.0
736,0061N00000VboAFQAZ,8524572,Batteries & Accessories,Car Accessories,Southeast,Fields Sales,28.0,Closed Lost,1.0,0.0,0.0,200000.0,1.0,1.0,3.0,Unknown,0.0,0.0,0.0,5.0
737,0061N00000VboAGQAZ,7327287,Batteries & Accessories,Car Accessories,Midwest,Reseller,47.0,Closed Lost,2.0,25.0,25.0,30000.0,1.0,5.0,0.0,Unknown,0.0,1.0,0.0,3.0
738,0061N00000VboAHQAZ,9621293,Interior Accessories,Car Accessories,Southwest,Fields Sales,11.0,Closed Won,2.0,5.0,5.0,10000.0,1.0,1.0,0.0,Unknown,0.0,0.0,1.0,2.0
739,0061N00000VboAIQAZ,6242597,Interior Accessories,Car Accessories,Northeast,Fields Sales,81.0,Closed Lost,3.0,34.0,34.0,250000.0,1.0,1.0,0.0,None,0.339233,0.660767,0.0,6.0
740,0061N00000VboAJQAZ,6242194,Interior Accessories,Car Accessories,Mid-Atlantic,Fields Sales,65.0,Closed Lost,8.0,49.0,49.0,55000.0,4.0,1.0,0.0,Unknown,0.059184,0.506122,0.434694,4.0
741,0061N00000VboAKQAZ,7535180,Shelters & RV,Performance & Non-auto,Southwest,Fields Sales,60.0,Closed Won,2.0,3.0,3.0,28000.0,2.0,2.0,3.0,Known,0.0,0.0,1.0,3.0
742,0061N00000VboALQAZ,7405105,Garage & Car Care,Car Accessories,Midwest,Reseller,68.0,Closed Won,1.0,0.0,0.0,3931.0,1.0,3.0,1.0,Unknown,0.0,0.0,0.0,1.0
743,0061N00000VboAMQAZ,9567367,Interior Accessories,Car Accessories,Northeast,Reseller,18.0,Closed Won,3.0,0.0,0.0,8901.0,1.0,1.0,0.0,Unknown,0.0,0.333333,0.666667,1.0
744,0061N00000VboANQAZ,9466614,Shelters & RV,Performance & Non-auto,Midwest,Telesales,4.0,Closed Won,3.0,13.0,13.0,0.0,1.0,1.0,0.0,Unknown,0.0,1.0,0.0,1.0
745,0061N00000VboAOQAZ,6341013,Garage & Car Care,Car Accessories,Southeast,Reseller,24.0,Closed Won,4.0,2.0,2.0,9000.0,1.0,3.0,1.0,Unknown,0.0,0.058824,0.941176,1.0
746,0061N00000VboAPQAZ,6758948,Exterior Accessories,Car Accessories,Northeast,Fields Sales,43.0,Closed Lost,2.0,0.0,0.0,50000.0,2.0,2.0,0.0,Unknown,0.0,0.0,0.0,4.0
747,0061N00000VboAQQAZ,8050552,Shelters & RV,Performance & Non-auto,Southeast,Fields Sales,30.0,Closed Lost,2.0,15.0,15.0,100000.0,1.0,1.0,0.0,Unknown,1.0,0.0,0.0,5.0
748,0061N00000VboARQAZ,7153728,Garage & Car Care,Car Accessories,Northwest,Reseller,66.0,Closed Lost,2.0,12.0,12.0,3500.0,1.0,1.0,0.0,Unknown,0.0,1.0,0.0,1.0
749,0061N00000VboASQAZ,6866697,Motorcycle Parts,Performance & Non-auto,Northeast,Reseller,41.0,Closed Won,3.0,3.0,3.0,20000.0,4.0,1.0,0.0,Unknown,0.0,1.0,0.0,2.0
750,0061N00000VboATQAZ,7960180,Exterior Accessories,Car Accessories,Pacific,Fields Sales,32.0,Closed Lost,4.0,13.0,13.0,100000.0,1.0,1.0,0.0,None,1.0,0.0,0.0,5.0
751,0061N00000VboAUQAZ,5937417,Shelters & RV,Performance & Non-auto,Northwest,Fields Sales,65.0,Closed Won,4.0,23.0,23.0,73026.0,1.0,1.0,0.0,Known,0.0,1.0,0.0,4.0
752,0061N00000VboAVQAZ,7867352,Batteries & Accessories,Car Accessories,Midwest,Reseller,13.0,Closed Won,4.0,22.0,22.0,409512.0,1.0,1.0,0.0,Known,0.0,0.017857,0.982143,6.0
753,0061N00000VboAWQAZ,6788406,Batteries & Accessories,Car Accessories,Mid-Atlantic,Reseller,84.0,Closed Lost,2.0,8.0,8.0,20000.0,1.0,1.0,0.0,Unknown,0.0,1.0,0.0,2.0
754,0061N00000VboAXQAZ,6163259,Exterior Accessories,Car Accessories,Pacific,Reseller,23.0,Closed Won,2.0,0.0,0.0,93008.0,1.0,1.0,0.0,Unknown,0.0,0.0,0.0,4.0
755,0061N00000VboAYQAZ,6792728,Batteries & Accessories,Car Accessories,Midwest,Fields Sales,87.0,Closed Won,3.0,0.0,0.0,77800.0,1.0,1.0,0.0,Unknown,0.0,0.0,0.0,4.0
756,0061N00000VboAZQAZ,9873825,Shelters & RV,Performance & Non-auto,Midwest,Fields Sales,0.0,Closed Lost,3.0,8.0,8.0,2083.0,1.0,1.0,0.0,Unknown,0.402439,0.597561,0.0,1.0
757,0061N00000VboAaQAJ,7583154,Garage & Car Care,Car Accessories,Southeast,Reseller,44.0,Closed Won,4.0,17.0,16.0,8600.0,1.0,1.0,0.0,Unknown,0.0,0.005882,0.923529,1.0
758,0061N00000VboAbQAJ,6747989,Exterior Accessories,Car Accessories,Pacific,Fields Sales,89.0,Closed Won,4.0,5.0,4.0,101000.0,5.0,2.0,4.0,None,0.75,0.057692,0.0,5.0
759,0061N00000VboAcQAJ,7716882,Exterior Accessories,Car Accessories,Midwest,Reseller,57.0,Closed Won,1.0,0.0,0.0,471966.0,1.0,1.0,0.0,Unknown,0.0,0.0,0.0,6.0
760,0061N00000VboAdQAJ,9505681,Garage & Car Care,Car Accessories,Pacific,Reseller,12.0,Closed Won,5.0,8.0,7.0,16000.0,1.0,1.0,0.0,Unknown,0.0,0.666667,0.24,2.0
761,0061N00000VboAeQAJ,8542068,Tires & Wheels,Tires & Wheels,Northeast,Fields Sales,7.0,Closed Lost,3.0,20.0,20.0,200000.0,1.0,1.0,0.0,Unknown,0.035897,0.964103,0.0,5.0
762,0061N00000VboAfQAJ,8481488,Shelters & RV,Performance & Non-auto,Northwest,Reseller,29.0,Closed Lost,2.0,0.0,0.0,120481.0,1.0,1.0,0.0,Unknown,0.0,0.0,0.0,5.0
763,0061N00000VboAgQAJ,6275718,Garage & Car Care,Car Accessories,Pacific,Reseller,91.0,Closed Lost,2.0,23.0,23.0,15113.0,1.0,1.0,0.0,Unknown,1.0,0.0,0.0,2.0
764,0061N00000VboAhQAJ,7761467,Towing & Hitches,Car Accessories,Mid-Atlantic,Fields Sales,54.0,Closed Lost,2.0,0.0,0.0,500000.0,1.0,1.0,0.0,Unknown,1.0,0.0,0.0,7.0
765,0061N00000VboAiQAJ,8333760,Replacement Parts,Car Accessories,Southwest,Fields Sales,27.0,Closed Lost,2.0,8.0,8.0,300000.0,1.0,1.0,0.0,Unknown,1.0,0.0,0.0,6.0
766,0061N00000VboAjQAJ,6600726,Exterior Accessories,Car Accessories,Mid-Atlantic,Reseller,93.0,Closed Won,3.0,7.0,7.0,2000.0,1.0,1.0,0.0,Unknown,0.0,0.0,0.971831,1.0
767,0061N00000VboAkQAJ,8327791,Exterior Accessories,Car Accessories,Southwest,Fields Sales,16.0,Closed Lost,3.0,12.0,12.0,50000.0,1.0,1.0,3.0,None,1.0,0.0,0.0,4.0
768,0061N00000VboAlQAJ,6126871,Replacement Parts,Car Accessories,Midwest,Fields Sales,92.0,Closed Won,4.0,27.0,27.0,179766.0,5.0,5.0,0.0,Known,0.0,0.892989,0.092251,5.0
769,0061N00000VboAmQAJ,6708188,Motorcycle Parts,Performance & Non-auto,Pacific,Fields Sales,91.0,Closed Lost,2.0,4.0,4.0,94999.0,1.0,1.0,0.0,Unknown,0.0,1.0,0.0,4.0
770,0061N00000VboAnQAJ,6760238,Garage & Car Care,Car Accessories,Northwest,Reseller,58.0,Closed Lost,8.0,27.0,27.0,165662.0,3.0,2.0,0.0,Known,0.0,0.662921,0.337079,5.0
771,0061N00000VboAoQAJ,6206442,Garage & Car Care,Car Accessories,Midwest,Reseller,23.0,Closed Won,2.0,0.0,0.0,20948.0,1.0,4.0,0.0,Unknown,0.0,0.0,0.0,2.0
772,0061N00000VboApQAJ,5331255,Batteries & Accessories,Car Accessories,Southwest,Reseller,24.0,Closed Won,10.0,28.0,28.0,160000.0,1.0,1.0,0.0,Unknown,0.46831,0.077465,0.450704,5.0
773,0061N00000VboAqQAJ,8208077,Garage & Car Care,Car Accessories,Southwest,Telesales,38.0,Closed Lost,3.0,2.0,2.0,101000.0,1.0,1.0,0.0,Unknown,1.0,0.0,0.0,5.0
774,0061N00000VboArQAJ,6744405,Replacement Parts,Car Accessories,Pacific,Fields Sales,83.0,Closed Lost,2.0,11.0,11.0,5000.0,1.0,1.0,0.0,Unknown,0.0,1.0,0.0,1.0
775,0061N00000VboAsQAJ,5752782,Batteries & Accessories,Car Accessories,Mid-Atlantic,Fields Sales,90.0,Closed Lost,6.0,45.0,45.0,150000.0,1.0,3.0,0.0,None,0.376392,0.053452,0.570156,5.0
776,0061N00000VboAtQAJ,7893637,Shelters & RV,Performance & Non-auto,Midwest,Fields Sales,37.0,Closed Lost,3.0,13.0,13.0,101000.0,1.0,1.0,0.0,Unknown,0.007874,0.992126,0.0,5.0
777,0061N00000VboAuQAJ,6701151,Towing & Hitches,Car Accessories,Midwest,Fields Sales,88.0,Closed Lost,2.0,7.0,7.0,50000.0,5.0,5.0,0.0,Known,1.0,0.0,0.0,4.0
778,0061N00000VboAvQAJ,8228656,Replacement Parts,Car Accessories,Northwest,Reseller,34.0,Closed Won,3.0,5.0,4.0,5474.0,1.0,1.0,0.0,Unknown,0.0,0.916667,0.0,1.0
779,0061N00000VboAwQAJ,7466736,Batteries & Accessories,Car Accessories,Northeast,Fields Sales,55.0,Closed Won,4.0,11.0,11.0,0.0,4.0,1.0,3.0,Known,0.098214,0.214286,0.6875,1.0
780,0061N00000VboAxQAJ,6338316,Shelters & RV,Performance & Non-auto,Midwest,Fields Sales,81.0,Closed Lost,3.0,29.0,29.0,120000.0,3.0,2.0,0.0,Unknown,0.327645,0.672355,0.0,5.0
781,0061N00000VboAyQAJ,7978159,Shelters & RV,Performance & Non-auto,Pacific,Telecoverage,39.0,Closed Lost,3.0,8.0,8.0,310029.0,1.0,1.0,0.0,Unknown,0.0,0.349398,0.650602,6.0
782,0061N00000VboAzQAJ,7343486,Exterior Accessories,Car Accessories,Midwest,Fields Sales,55.0,Closed Won,5.0,16.0,16.0,115000.0,1.0,4.0,0.0,Unknown,0.310559,0.167702,0.521739,5.0
783,0061N00000VboB0QAJ,7808003,Shelters & RV,Performance & Non-auto,Southwest,Fields Sales,53.0,Closed Won,1.0,0.0,0.0,30000.0,1.0,1.0,2.0,Unknown,0.0,0.0,0.0,3.0
784,0061N00000VboB1QAJ,7070010,Batteries & Accessories,Car Accessories,Southwest,Fields Sales,42.0,Closed Won,4.0,4.0,4.0,5000.0,4.0,1.0,3.0,Known,0.0,0.0,0.863636,1.0
785,0061N00000VboB2QAJ,7191919,Replacement Parts,Car Accessories,Southwest,Fields Sales,42.0,Closed Won,5.0,21.0,21.0,560000.0,1.0,3.0,3.0,None,0.060748,0.163551,0.775701,7.0
786,0061N00000VboB3QAJ,7391144,Shelters & RV,Performance & Non-auto,Northwest,Fields Sales,44.0,Closed Won,4.0,14.0,0.0,216000.0,1.0,3.0,1.0,Unknown,0.0,0.0,0.007353,5.0
787,0061N00000VboB4QAJ,9365768,Motorcycle Parts,Performance & Non-auto,Northwest,Reseller,20.0,Closed Won,2.0,6.0,6.0,9302.0,1.0,1.0,0.0,Unknown,0.0,0.0,1.0,1.0
788,0061N00000VboB5QAJ,9850760,Batteries & Accessories,Car Accessories,Pacific,Telesales,9.0,Closed Lost,2.0,1.0,1.0,77507.0,1.0,1.0,0.0,Unknown,0.0,1.0,0.0,4.0
789,0061N00000VboB6QAJ,8299521,Replacement Parts,Car Accessories,Pacific,Fields Sales,33.0,Closed Lost,2.0,3.0,3.0,50.0,1.0,1.0,0.0,Unknown,1.0,0.0,0.0,1.0
790,0061N00000VboB7QAJ,6134420,Garage & Car Care,Car Accessories,Northeast,Reseller,41.0,Closed Won,3.0,2.0,2.0,25329.0,1.0,3.0,0.0,Unknown,0.0,1.0,0.0,3.0
791,0061N00000VboB8QAJ,8030095,Shelters & RV,Performance & Non-auto,Midwest,Telesales,28.0,Closed Lost,2.0,17.0,17.0,110000.0,1.0,1.0,0.0,Unknown,1.0,0.0,0.0,5.0
792,0061N00000VboB9QAJ,7371297,Performance Parts,Performance & Non-auto,Midwest,Fields Sales,61.0,Closed Lost,5.0,7.0,7.0,245398.0,5.0,2.0,0.0,Known,0.575342,0.383562,0.041096,5.0
793,0061N00000VboBAQAZ,9634721,Garage & Car Care,Car Accessories,Northeast,Reseller,3.0,Closed Won,2.0,13.0,13.0,1500.0,1.0,1.0,0.0,None,0.0,1.0,0.0,1.0
794,0061N00000VboBBQAZ,6144748,Motorcycle Parts,Performance & Non-auto,Mid-Atlantic,Fields Sales,64.0,Closed Won,8.0,53.0,44.0,40000.0,1.0,1.0,0.0,Known,0.088346,0.131579,0.601504,3.0
795,0061N00000VboBCQAZ,7281748,Motorcycle Parts,Performance & Non-auto,Pacific,Fields Sales,69.0,Closed Won,4.0,4.0,4.0,120010.0,3.0,1.0,0.0,Unknown,0.142857,0.0,0.690476,5.0
796,0061N00000VboBDQAZ,7266087,Batteries & Accessories,Car Accessories,Midwest,Fields Sales,64.0,Closed Won,4.0,10.0,9.0,16666.0,5.0,4.0,4.0,Known,0.352941,0.539216,0.0,2.0
797,0061N00000VboBEQAZ,8376976,Batteries & Accessories,Car Accessories,Pacific,Reseller,16.0,Closed Lost,3.0,17.0,17.0,23252.0,1.0,1.0,0.0,Unknown,0.0,1.0,0.0,2.0
798,0061N00000VboBFQAZ,9981450,Interior Accessories,Car Accessories,Pacific,Fields Sales,4.0,Closed Won,3.0,1.0,1.0,13672.0,1.0,1.0,1.0,Unknown,0.0,1.0,0.0,2.0
799,0061N00000VboBGQAZ,10009368,Replacement Parts,Car Accessories,Northwest,Reseller,2.0,Closed Won,3.0,2.0,1.0,10620.0,1.0,1.0,1.0,Unknown,0.0,0.823529,0.0,2.0
800,0061N00000VboXrQAJ,6919952,Replacement Parts,Car Accessories,Pacific,Fields Sales,78.0,Closed Lost,3.0,9.0,9.0,157522.0,1.0,1.0,0.0,None,0.16092,0.83908,0.0,5.0
801,0061N00000VboXsQAJ,7070121,Towing & Hitches,Car Accessories,Northwest,Reseller,51.0,Closed Lost,3.0,31.0,31.0,40000.0,1.0,4.0,0.0,Unknown,0.0,0.026059,0.973941,3.0
802,0061N00000VboXtQAJ,6824918,Garage & Car Care,Car Accessories,Midwest,Fields Sales,86.0,Closed Won,3.0,1.0,1.0,187.0,2.0,1.0,0.0,Known,0.0,0.0,1.0,1.0
803,0061N00000VboXuQAJ,7058932,Batteries & Accessories,Car Accessories,Northwest,Fields Sales,66.0,Closed Lost,3.0,16.0,16.0,300000.0,4.0,2.0,0.0,Known,0.91358,0.08642,0.0,6.0
804,0061N00000VboXvQAJ,9987276,Motorcycle Parts,Performance & Non-auto,Northwest,Reseller,1.0,Closed Lost,3.0,3.0,3.0,50000.0,1.0,1.0,0.0,Unknown,0.0,0.088235,0.911765,4.0
