,Id,Name,NF_Stage_Duration__c,StageName,NF_Stage_Change_Count__c,NF_Days_Through_Closing__c,NF_Days_Through_Qualified__c,Amount,NF_Client_Rev_Mil__c,NF_Client_Size_Employee__c,NF_Rev_T24M_Category__c,NF_Ratio_Identified_To_Total_Days__c,NF_Ratio_Validated_To_Total_Days__c,NF_Ratio_Qualified_To_Total_Days__c,NF_Deal_Size_Category__c,NF_Subgroup__c_Batteries & Accessories,NF_Subgroup__c_Car Electronics,NF_Subgroup__c_Exterior Accessories,NF_Subgroup__c_Garage & Car Care,NF_Subgroup__c_Interior Accessories,NF_Subgroup__c_Motorcycle Parts,NF_Subgroup__c_Performance Parts,NF_Subgroup__c_Replacement Parts,NF_Subgroup__c_Shelters & RV,NF_Subgroup__c_Tires & Wheels,NF_Subgroup__c_Towing & Hitches,NF_Group__c_Car Accessories,NF_Group__c_Car Electronics,NF_Group__c_Performance & Non-auto,NF_Group__c_Tires & Wheels,NF_Region__c_Mid-Atlantic,NF_Region__c_Midwest,NF_Region__c_Northeast,NF_Region__c_Northwest,NF_Region__c_Pacific,NF_Region__c_Southeast,NF_Region__c_Southwest,NF_Route__c_Fields Sales,NF_Route__c_Other,NF_Route__c_Reseller,NF_Route__c_Telecoverage,NF_Route__c_Telesales,MainCompetitors__c_Known,MainCompetitors__c_None,MainCompetitors__c_Unknown
710,0061N00000Vbo9pQAB,9626588,0.103174603175,0.0,0.0625,0.0218579234973,0.0218579234973,0.0112,0.0,0.0,0.0,0.0,0.0,0.69314718056,0.166666666667,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0
711,0061N00000Vbo9qQAB,8377014,0.230158730159,1.0,0.0625,0.0218579234973,0.0218579234973,0.10465,0.0,0.0,0.0,0.0,0.69314718056,0.0,0.666666666667,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
712,0061N00000Vbo9rQAB,7284624,0.515873015873,0.0,0.0625,0.0491803278689,0.0491803278689,0.05,0.5,0.5,0.0,0.0,0.69314718056,0.0,0.5,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1
713,0061N00000Vbo9sQAB,9831872,0.0714285714286,1.0,0.1875,0.00546448087432,0.00546448087432,0.005465,0.0,0.0,0.25,0.0,0.69314718056,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
714,0061N00000Vbo9tQAB,9630198,0.0238095238095,1.0,0.125,0.016393442623,0.016393442623,0.001,0.0,0.0,0.25,0.0,0.69314718056,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1
715,0061N00000Vbo9uQAB,9428068,0.18253968254,0.0,0.0625,0.0,0.0,0.031002,0.0,0.0,0.0,0.0,0.0,0.0,0.333333333333,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
716,0061N00000Vbo9vQAB,8407622,0.206349206349,1.0,0.125,0.0273224043716,0.0273224043716,0.054,0.0,0.0,0.0,0.0,0.0,0.69314718056,0.5,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0
717,0061N00000Vbo9wQAB,7223666,0.579365079365,0.0,0.125,0.0109289617486,0.0109289617486,0.1,0.0,0.5,0.0,0.405465108108,0.405465108108,0.0,0.666666666667,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0
718,0061N00000Vbo9xQAB,8389101,0.238095238095,1.0,0.0625,0.016393442623,0.016393442623,0.061,0.0,0.0,0.5,0.0,0.69314718056,0.0,0.5,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0
719,0061N00000Vbo9yQAB,9503381,0.031746031746,1.0,0.125,0.0109289617486,0.0109289617486,0.000905,0.0,0.0,0.0,0.0,0.69314718056,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1
720,0061N00000Vbo9zQAB,7269314,0.119047619048,1.0,0.5,0.185792349727,0.0928961748634,0.14,1.0,0.0,0.0,0.0,0.0,0.409333615774,0.666666666667,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
721,0061N00000VboA0QAJ,7709538,0.365079365079,1.0,0.1875,0.016393442623,0.016393442623,0.0125,0.0,0.0,0.5,0.0,0.0,0.69314718056,0.166666666667,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0
722,0061N00000VboA1QAJ,6576473,0.666666666667,0.0,0.1875,0.0710382513661,0.0710382513661,0.176716,0.0,0.0,0.0,0.354433533855,0.454018418833,0.0,0.666666666667,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
723,0061N00000VboA2QAJ,8253373,0.126984126984,0.0,0.0625,0.120218579235,0.120218579235,0.105,0.0,0.0,0.0,0.69314718056,0.0,0.0,0.666666666667,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1
724,0061N00000VboA3QAJ,6982359,0.666666666667,0.0,0.0625,0.0,0.0,0.03,0.25,0.25,0.0,0.0,0.69314718056,0.0,0.333333333333,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1
725,0061N00000VboA4QAJ,8124045,0.126984126984,0.0,0.0625,0.142076502732,0.142076502732,0.11,0.0,0.0,0.0,0.69314718056,0.0,0.0,0.666666666667,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1
726,0061N00000VboA5QAJ,6810121,0.555555555556,1.0,0.125,0.00546448087432,0.00546448087432,0.007648,0.0,0.0,0.25,0.0,0.69314718056,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0
727,0061N00000VboA6QAJ,7880117,0.253968253968,0.0,0.125,0.0546448087432,0.0546448087432,0.15,0.0,0.0,0.0,0.0,0.69314718056,0.0,0.666666666667,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0
728,0061N00000VboA7QAJ,8080957,0.333333333333,1.0,0.25,0.00546448087432,0.0,0.045067,0.0,0.0,0.0,0.0,0.133531267625,0.133531267625,0.333333333333,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0
729,0061N00000VboA8QAJ,7773445,0.428571428571,1.0,0.0,0.0,0.0,0.007988,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
730,0061N00000VboA9QAJ,7901253,0.293650793651,1.0,0.0625,0.0655737704918,0.0655737704918,0.031741,0.0,0.0,0.0,0.0,0.69314718056,0.0,0.333333333333,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
731,0061N00000VboAAQAZ,6820035,0.34126984127,0.0,0.0625,0.256830601093,0.256830601093,0.2,1.0,1.0,0.0,0.69314718056,0.0,0.0,0.666666666667,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1
732,0061N00000VboABQAZ,6900276,0.515873015873,0.0,0.125,0.125683060109,0.125683060109,0.05,0.25,0.25,0.0,0.668398953923,0.0477315087534,0.0,0.5,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1
733,0061N00000VboACQAZ,8218020,0.126984126984,0.0,0.1875,0.125683060109,0.125683060109,0.124011,0.0,0.0,0.0,0.372478310331,0.437398435211,0.0,0.666666666667,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
734,0061N00000VboADQAZ,10065093,0.00793650793651,1.0,0.125,0.0,0.0,0.016,0.0,0.0,0.0,0.0,0.287681822452,0.0,0.166666666667,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
735,0061N00000VboAEQAZ,7220796,0.507936507937,1.0,0.125,0.0601092896175,0.0601092896175,0.12,0.25,0.5,0.0,0.309564887597,0.492967919879,0.0,0.666666666667,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1
736,0061N00000VboAFQAZ,8524572,0.222222222222,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.75,0.0,0.0,0.0,0.666666666667,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1
737,0061N00000VboAGQAZ,7327287,0.373015873016,0.0,0.0625,0.136612021858,0.136612021858,0.03,0.0,1.0,0.0,0.0,0.69314718056,0.0,0.333333333333,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1
738,0061N00000VboAHQAZ,9621293,0.0873015873016,1.0,0.0625,0.0273224043716,0.0273224043716,0.01,0.0,0.0,0.0,0.0,0.0,0.69314718056,0.166666666667,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1
739,0061N00000VboAIQAZ,6242597,0.642857142857,0.0,0.125,0.185792349727,0.185792349727,0.25,0.0,0.0,0.0,0.292097062027,0.50727954385,0.0,0.833333333333,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0
740,0061N00000VboAJQAZ,6242194,0.515873015873,0.0,0.4375,0.267759562842,0.267759562842,0.055,0.75,0.0,0.0,0.0574988003463,0.409538135393,0.360951586054,0.5,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1
741,0061N00000VboAKQAZ,7535180,0.47619047619,1.0,0.0625,0.016393442623,0.016393442623,0.028,0.25,0.25,0.75,0.0,0.0,0.69314718056,0.333333333333,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0
742,0061N00000VboALQAZ,7405105,0.539682539683,1.0,0.0,0.0,0.0,0.003931,0.0,0.5,0.25,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1
743,0061N00000VboAMQAZ,9567367,0.142857142857,1.0,0.125,0.0,0.0,0.008901,0.0,0.0,0.0,0.0,0.287681822452,0.510825823766,0.0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
744,0061N00000VboANQAZ,9466614,0.031746031746,1.0,0.125,0.0710382513661,0.0710382513661,0.0,0.0,0.0,0.0,0.0,0.69314718056,0.0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1
745,0061N00000VboAOQAZ,6341013,0.190476190476,1.0,0.1875,0.0109289617486,0.0109289617486,0.009,0.0,0.5,0.25,0.0,0.0571588582843,0.663293974986,0.0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
746,0061N00000VboAPQAZ,6758948,0.34126984127,0.0,0.0625,0.0,0.0,0.05,0.25,0.25,0.0,0.0,0.0,0.0,0.5,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1
747,0061N00000VboAQQAZ,8050552,0.238095238095,0.0,0.0625,0.0819672131148,0.0819672131148,0.1,0.0,0.0,0.0,0.69314718056,0.0,0.0,0.666666666667,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1
748,0061N00000VboARQAZ,7153728,0.52380952381,0.0,0.0625,0.0655737704918,0.0655737704918,0.0035,0.0,0.0,0.0,0.0,0.69314718056,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
749,0061N00000VboASQAZ,6866697,0.325396825397,1.0,0.125,0.016393442623,0.016393442623,0.02,0.75,0.0,0.0,0.0,0.69314718056,0.0,0.166666666667,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
750,0061N00000VboATQAZ,7960180,0.253968253968,0.0,0.1875,0.0710382513661,0.0710382513661,0.1,0.0,0.0,0.0,0.69314718056,0.0,0.0,0.666666666667,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0
751,0061N00000VboAUQAZ,5937417,0.515873015873,1.0,0.1875,0.125683060109,0.125683060109,0.073026,0.0,0.0,0.0,0.0,0.69314718056,0.0,0.5,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0
752,0061N00000VboAVQAZ,7867352,0.103174603175,1.0,0.1875,0.120218579235,0.120218579235,0.409512,0.0,0.0,0.0,0.0,0.0176994367485,0.684178582649,0.833333333333,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
753,0061N00000VboAWQAZ,6788406,0.666666666667,0.0,0.0625,0.0437158469945,0.0437158469945,0.02,0.0,0.0,0.0,0.0,0.69314718056,0.0,0.166666666667,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
754,0061N00000VboAXQAZ,6163259,0.18253968254,1.0,0.0625,0.0,0.0,0.093008,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
755,0061N00000VboAYQAZ,6792728,0.690476190476,1.0,0.125,0.0,0.0,0.0778,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1
756,0061N00000VboAZQAZ,9873825,0.0,0.0,0.125,0.0437158469945,0.0437158469945,0.002083,0.0,0.0,0.0,0.338212863708,0.468478091204,0.0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1
757,0061N00000VboAaQAJ,7583154,0.349206349206,1.0,0.1875,0.0928961748634,0.0874316939891,0.0086,0.0,0.0,0.0,0.0,0.00586476857514,0.65416151978,0.0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
758,0061N00000VboAbQAJ,6747989,0.706349206349,1.0,0.1875,0.0273224043716,0.0218579234973,0.101,1.0,0.25,1.0,0.559615787935,0.0560891757419,0.0,0.666666666667,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0
759,0061N00000VboAcQAJ,7716882,0.452380952381,1.0,0.0,0.0,0.0,0.471966,0.0,0.0,0.0,0.0,0.0,0.0,0.833333333333,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1
760,0061N00000VboAdQAJ,9505681,0.0952380952381,1.0,0.25,0.0437158469945,0.0382513661202,0.016,0.0,0.0,0.0,0.0,0.510825823766,0.215111379617,0.166666666667,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
761,0061N00000VboAeQAJ,8542068,0.0555555555556,0.0,0.125,0.109289617486,0.109289617486,0.2,0.0,0.0,0.0,0.0352677180453,0.675035652549,0.0,0.666666666667,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1
762,0061N00000VboAfQAJ,8481488,0.230158730159,0.0,0.0625,0.0,0.0,0.120481,0.0,0.0,0.0,0.0,0.0,0.0,0.666666666667,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
763,0061N00000VboAgQAJ,6275718,0.722222222222,0.0,0.0625,0.125683060109,0.125683060109,0.015113,0.0,0.0,0.0,0.69314718056,0.0,0.0,0.166666666667,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
764,0061N00000VboAhQAJ,7761467,0.428571428571,0.0,0.0625,0.0,0.0,0.5,0.0,0.0,0.0,0.69314718056,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1
765,0061N00000VboAiQAJ,8333760,0.214285714286,0.0,0.0625,0.0437158469945,0.0437158469945,0.3,0.0,0.0,0.0,0.69314718056,0.0,0.0,0.833333333333,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1
766,0061N00000VboAjQAJ,6600726,0.738095238095,1.0,0.125,0.0382513661202,0.0382513661202,0.002,0.0,0.0,0.0,0.0,0.0,0.678962552711,0.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
767,0061N00000VboAkQAJ,8327791,0.126984126984,0.0,0.125,0.0655737704918,0.0655737704918,0.05,0.0,0.0,0.75,0.69314718056,0.0,0.0,0.5,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0
768,0061N00000VboAlQAJ,6126871,0.730158730159,1.0,0.1875,0.147540983607,0.147540983607,0.179766,1.0,1.0,0.0,0.0,0.638157061328,0.0882407043903,0.666666666667,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0
769,0061N00000VboAmQAJ,6708188,0.722222222222,0.0,0.0625,0.0218579234973,0.0218579234973,0.094999,0.0,0.0,0.0,0.0,0.69314718056,0.0,0.5,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1
770,0061N00000VboAnQAJ,6760238,0.460317460317,0.0,0.4375,0.147540983607,0.147540983607,0.165662,0.5,0.25,0.0,0.0,0.508575694572,0.290487383884,0.666666666667,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0
771,0061N00000VboAoQAJ,6206442,0.18253968254,1.0,0.0625,0.0,0.0,0.020948,0.0,0.75,0.0,0.0,0.0,0.0,0.166666666667,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1
772,0061N00000VboApQAJ,5331255,0.190476190476,1.0,0.5625,0.153005464481,0.153005464481,0.16,0.0,0.0,0.0,0.384112079561,0.0746110598696,0.372048955849,0.666666666667,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1
773,0061N00000VboAqQAJ,8208077,0.301587301587,0.0,0.125,0.0109289617486,0.0109289617486,0.101,0.0,0.0,0.0,0.69314718056,0.0,0.0,0.666666666667,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1
774,0061N00000VboArQAJ,6744405,0.65873015873,0.0,0.0625,0.0601092896175,0.0601092896175,0.005,0.0,0.0,0.0,0.0,0.69314718056,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1
775,0061N00000VboAsQAJ,5752782,0.714285714286,0.0,0.3125,0.245901639344,0.245901639344,0.15,0.0,0.5,0.0,0.31946558266,0.0520723908131,0.451174977481,0.666666666667,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
776,0061N00000VboAtQAJ,7893637,0.293650793651,0.0,0.125,0.0710382513661,0.0710382513661,0.101,0.0,0.0,0.0,0.00784316183603,0.689202410174,0.0,0.666666666667,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1
777,0061N00000VboAuQAJ,6701151,0.698412698413,0.0,0.0625,0.0382513661202,0.0382513661202,0.05,1.0,1.0,0.0,0.69314718056,0.0,0.0,0.5,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0
778,0061N00000VboAvQAJ,8228656,0.269841269841,1.0,0.125,0.0273224043716,0.0218579234973,0.005474,0.0,0.0,0.0,0.0,0.650587740054,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
779,0061N00000VboAwQAJ,7466736,0.436507936508,1.0,0.1875,0.0601092896175,0.0601092896175,0.0,0.75,0.0,0.75,0.0936852239147,0.194156249735,0.523248143765,0.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0
780,0061N00000VboAxQAJ,6338316,0.642857142857,0.0,0.125,0.158469945355,0.158469945355,0.12,0.5,0.25,0.0,0.283406696041,0.5142328127,0.0,0.666666666667,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1
781,0061N00000VboAyQAJ,7978159,0.309523809524,0.0,0.125,0.0437158469945,0.0437158469945,0.310029,0.0,0.0,0.0,0.0,0.29965856707,0.501140069856,0.833333333333,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1
782,0061N00000VboAzQAJ,7343486,0.436507936508,1.0,0.25,0.0874316939891,0.0874316939891,0.115,0.0,0.75,0.0,0.270453763752,0.155037714867,0.419853759846,0.666666666667,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1
783,0061N00000VboB0QAJ,7808003,0.420634920635,1.0,0.0,0.0,0.0,0.03,0.0,0.0,0.5,0.0,0.0,0.0,0.333333333333,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1
784,0061N00000VboB1QAJ,7070010,0.333333333333,1.0,0.1875,0.0218579234973,0.0218579234973,0.005,0.75,0.0,0.75,0.0,0.0,0.622529418224,0.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0
785,0061N00000VboB2QAJ,7191919,0.333333333333,1.0,0.25,0.114754098361,0.114754098361,0.56,0.0,0.5,0.75,0.0589743196401,0.151476536061,0.574195274541,1.0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0
786,0061N00000VboB3QAJ,7391144,0.349206349206,1.0,0.1875,0.0765027322404,0.0,0.216,0.0,0.5,0.25,0.0,0.0,0.00732609848623,0.666666666667,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1
787,0061N00000VboB4QAJ,9365768,0.15873015873,1.0,0.0625,0.0327868852459,0.0327868852459,0.009302,0.0,0.0,0.0,0.0,0.0,0.69314718056,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
788,0061N00000VboB5QAJ,9850760,0.0714285714286,0.0,0.0625,0.00546448087432,0.00546448087432,0.077507,0.0,0.0,0.0,0.0,0.69314718056,0.0,0.5,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1
789,0061N00000VboB6QAJ,8299521,0.261904761905,0.0,0.0625,0.016393442623,0.016393442623,5e-05,0.0,0.0,0.0,0.69314718056,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1
790,0061N00000VboB7QAJ,6134420,0.325396825397,1.0,0.125,0.0109289617486,0.0109289617486,0.025329,0.0,0.5,0.0,0.0,0.69314718056,0.0,0.333333333333,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
791,0061N00000VboB8QAJ,8030095,0.222222222222,0.0,0.0625,0.0928961748634,0.0928961748634,0.11,0.0,0.0,0.0,0.69314718056,0.0,0.0,0.666666666667,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1
792,0061N00000VboB9QAJ,7371297,0.484126984127,0.0,0.25,0.0382513661202,0.0382513661202,0.245398,1.0,0.25,0.0,0.454472391563,0.324661333119,0.0402740044011,0.666666666667,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0
793,0061N00000VboBAQAZ,9634721,0.0238095238095,1.0,0.0625,0.0710382513661,0.0710382513661,0.0015,0.0,0.0,0.0,0.0,0.69314718056,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0
794,0061N00000VboBBQAZ,6144748,0.507936507937,1.0,0.4375,0.289617486339,0.24043715847,0.04,0.0,0.0,0.0,0.0846591125837,0.123614002479,0.470943187722,0.333333333333,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0
795,0061N00000VboBCQAZ,7281748,0.547619047619,1.0,0.1875,0.0218579234973,0.0218579234973,0.12001,0.5,0.0,0.0,0.133531267625,0.0,0.525010146082,0.666666666667,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1
796,0061N00000VboBDQAZ,7266087,0.507936507937,1.0,0.1875,0.0546448087432,0.0491803278689,0.016666,1.0,0.75,1.0,0.302280741438,0.431273195886,0.0,0.166666666667,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0
797,0061N00000VboBEQAZ,8376976,0.126984126984,0.0,0.125,0.0928961748634,0.0928961748634,0.023252,0.0,0.0,0.0,0.0,0.69314718056,0.0,0.166666666667,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
798,0061N00000VboBFQAZ,9981450,0.031746031746,1.0,0.125,0.00546448087432,0.00546448087432,0.013672,0.0,0.0,0.25,0.0,0.69314718056,0.0,0.166666666667,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1
