Random Num,NF_Opportunity,Close Date,Opportunity Name,NF_Subgroup,NF_Group,NF_Region,NF_Route,NF_Stage_Duration,Stage,NF_Stage_Change_Count,NF_Days_Through_Closing,NF_Days_Through_Qualified,Amount,NF_Client_Rev_Mil,NF_Client_Size_Employee,NF_Rev_T24M_Category,Main Compeitor(s),NF_Ratio_Identified_To_Total_Days,NF_Ratio_Validated_To_Total_Days,NF_Ratio_Qualified_To_Total_Days,NF_Deal_Size_Category
695,1,1/1/2018,7768495,Garage & Car Care,Car Accessories,Mid-Atlantic,Fields Sales,37,Closed Won,5,10,6,28000,1,1,0,Known,0,0.322917,0.25,3
699,1,1/1/2018,7506652,Exterior Accessories,Car Accessories,Southwest,Fields Sales,64,Closed Won,2,0,0,4000,1,1,3,None,0,0,1,1
700,1,1/1/2018,9673878,Motorcycle Parts,Performance & Non-auto,Pacific,Reseller,11,Closed Won,4,4,3,75000,1,1,0,Unknown,0,0.142857,0.619048,4
702,1,1/1/2018,7630716,Shelters & RV,Performance & Non-auto,Midwest,Fields Sales,51,Closed Lost,3,9,9,100000,1,1,0,Unknown,0.912088,0.087912,0,5
707,1,1/1/2018,7517298,Batteries & Accessories,Car Accessories,Northeast,Reseller,16,Closed Lost,6,43,43,80000,1,1,0,Unknown,0.149883,0.442623,0.407494,4
708,1,1/1/2018,7298596,Motorcycle Parts,Performance & Non-auto,Midwest,Other,45,Closed Won,4,1,1,110429,1,4,0,Known,0,0,1,5
709,1,1/1/2018,9746261,Motorcycle Parts,Performance & Non-auto,Midwest,Fields Sales,0,Closed Lost,2,13,13,110000,1,1,0,Unknown,0,1,0,5
712,1,1/1/2018,7309457,Motorcycle Parts,Performance & Non-auto,Southwest,Fields Sales,57,Closed Lost,2,16,16,100001,1,1,0,Unknown,1,0,0,5
712,1,1/1/2018,7979309,Interior Accessories,Car Accessories,Southwest,Reseller,46,Closed Won,2,1,1,240000,1,1,0,Unknown,0,1,0,5
714,1,1/1/2018,8470370,Shelters & RV,Performance & Non-auto,Southeast,Fields Sales,20,Closed Lost,2,9,9,432000,1,1,0,Unknown,0,0,1,6
714,1,1/1/2018,9906649,Motorcycle Parts,Performance & Non-auto,Midwest,Reseller,7,Closed Won,1,0,0,109536,1,1,0,Unknown,0,0,0,5
715,1,1/1/2018,9404803,Batteries & Accessories,Car Accessories,Midwest,Fields Sales,18,Closed Lost,2,7,7,100000,1,1,0,Unknown,1,0,0,5
715,1,1/1/2018,7054924,Replacement Parts,Car Accessories,Southwest,Reseller,80,Closed Won,2,2,2,6000,1,1,1,Unknown,0,1,0,1
716,1,1/1/2018,7879660,Batteries & Accessories,Car Accessories,Pacific,Reseller,17,Closed Lost,3,33,33,155014,1,1,0,Unknown,0,1,0,5
716,1,1/1/2018,7683303,Motorcycle Parts,Performance & Non-auto,Mid-Atlantic,Reseller,55,Closed Won,2,2,2,20000,1,1,0,Unknown,0,1,0,2
717,1,1/1/2018,7678483,Motorcycle Parts,Performance & Non-auto,Pacific,Fields Sales,55,Closed Lost,2,3,3,310029,1,1,0,None,0,0,1,6
720,1,1/1/2018,6741332,Motorcycle Parts,Performance & Non-auto,Midwest,Reseller,65,Closed Lost,2,29,29,20000,3,5,0,Unknown,0,1,0,2
720,1,1/1/2018,6655815,Exterior Accessories,Car Accessories,Pacific,Reseller,23,Closed Won,2,0,0,202932,1,1,0,Unknown,0,0,0,5
722,1,1/1/2018,8116194,Interior Accessories,Car Accessories,Pacific,Other,38,Closed Lost,2,5,5,60000,1,1,0,Unknown,0,0,1,4
723,1,1/1/2018,6847951,Batteries & Accessories,Car Accessories,Midwest,Reseller,88,Closed Won,3,1,1,260000,1,5,2,Unknown,0,0.142857,0.857143,6
723,1,1/1/2018,7622390,Exterior Accessories,Car Accessories,Pacific,Fields Sales,9,Closed Won,3,27,27,310029,1,1,0,None,1,0,0,6
723,1,1/1/2018,7630627,Exterior Accessories,Car Accessories,Northwest,Reseller,55,Closed Won,3,5,0,44562,1,1,1,Unknown,0,0.02,0,3
724,1,1/1/2018,8096494,Replacement Parts,Car Accessories,Northwest,Fields Sales,42,Closed Won,2,1,1,7236,1,1,1,None,0,0,1,1
724,1,1/1/2018,9679598,Garage & Car Care,Car Accessories,Northwest,Fields Sales,7,Closed Won,5,7,6,21000,1,1,0,Unknown,0,0.378378,0.364865,2
726,1,1/1/2018,6137645,Exterior Accessories,Car Accessories,Midwest,Reseller,62,Closed Lost,4,57,57,50000,1,1,0,Known,0.001764,0.171076,0.82716,4
726,1,1/1/2018,6982822,Shelters & RV,Performance & Non-auto,Midwest,Fields Sales,64,Closed Won,4,20,20,540000,1,1,4,Known,0.103448,0,0.896552,7
726,1,1/1/2018,6827657,Exterior Accessories,Car Accessories,Northwest,Fields Sales,46,Closed Won,5,35,35,40000,5,1,4,Unknown,0.017094,0.723647,0.259259,3
727,1,1/1/2018,9614819,Shelters & RV,Performance & Non-auto,Southeast,Fields Sales,9,Closed Won,4,4,4,42000,1,1,0,Unknown,0,0.658537,0.341463,3
728,1,1/1/2018,6280724,Shelters & RV,Performance & Non-auto,Mid-Atlantic,Fields Sales,79,Closed Lost,3,34,34,130000,2,2,0,Known,0.27003,0.72997,0,5
729,1,1/1/2018,9657029,Motorcycle Parts,Performance & Non-auto,Southwest,Fields Sales,15,Closed Won,2,0,0,3724,1,1,0,None,0,0,0,1
730,1,1/1/2018,6076808,Replacement Parts,Car Accessories,Southeast,Reseller,52,Closed Won,6,61,61,12719,1,1,1,Unknown,0.187192,0,0.812808,2
732,1,1/1/2018,7109609,Exterior Accessories,Car Accessories,Northwest,Fields Sales,75,Closed Won,3,5,5,0,1,1,4,Unknown,0,0.020408,0.979592,1
733,1,1/1/2018,9877754,Exterior Accessories,Car Accessories,Pacific,Fields Sales,6,Closed Lost,2,2,2,25000,1,1,0,Unknown,1,0,0,3
733,1,1/1/2018,7451593,Replacement Parts,Car Accessories,Northeast,Fields Sales,40,Closed Won,5,12,12,33000,1,3,2,None,0.479339,0.504132,0,3
733,1,1/1/2018,7296060,Interior Accessories,Car Accessories,Pacific,Fields Sales,70,Closed Won,3,3,3,18825,2,2,0,None,0,0,0.878788,2
734,1,1/1/2018,7473453,Garage & Car Care,Car Accessories,Midwest,Reseller,64,Closed Won,3,2,0,8000,3,3,0,Unknown,0,0.058824,0,1
734,1,1/1/2018,6576456,Shelters & RV,Performance & Non-auto,Southwest,Reseller,90,Closed Won,2,11,11,10000,1,3,0,Unknown,0,1,0,2
734,1,1/1/2018,7377780,Exterior Accessories,Car Accessories,Midwest,Reseller,70,Closed Won,1,0,0,19600,1,1,0,Unknown,0,0,0,2
735,1,1/1/2018,6587205,Garage & Car Care,Car Accessories,Midwest,Reseller,73,Closed Won,4,20,20,10000,1,2,0,Unknown,0,0.004975,0.995025,2
735,1,1/1/2018,6569510,Exterior Accessories,Car Accessories,Northeast,Reseller,66,Closed Won,3,1,1,1400,1,1,0,None,0,0,1,1
736,1,1/1/2018,6922810,Motorcycle Parts,Performance & Non-auto,Southeast,Reseller,86,Closed Lost,2,0,0,30000,1,1,0,Unknown,0,0,0,3
737,1,1/1/2018,7844225,Motorcycle Parts,Performance & Non-auto,Southeast,Fields Sales,32,Closed Lost,2,19,19,25000,1,1,0,Unknown,1,0,0,3
738,1,1/1/2018,5917349,Motorcycle Parts,Performance & Non-auto,Southeast,Fields Sales,71,Closed Won,4,56,56,395000,3,2,2,Known,0.060606,0.046346,0.893048,6
739,1,1/1/2018,9980651,Shelters & RV,Performance & Non-auto,Southwest,Telesales,2,Closed Won,3,2,2,13000,1,1,0,Unknown,0,0,1,2
742,1,1/1/2018,8208255,Shelters & RV,Performance & Non-auto,Northeast,Reseller,25,Closed Lost,2,15,15,70000,1,1,0,Unknown,0,1,0,4
746,1,1/1/2018,9543942,Interior Accessories,Car Accessories,Midwest,Fields Sales,14,Closed Lost,3,6,6,177914,1,1,0,Unknown,0,0.305085,0.694915,5
747,1,1/1/2018,8433556,Exterior Accessories,Car Accessories,Northeast,Reseller,16,Closed Lost,3,15,15,80000,1,1,0,None,0.068493,0.931507,0,4
747,1,1/1/2018,8194740,Shelters & RV,Performance & Non-auto,Southwest,Reseller,28,Closed Won,5,9,0,8000,1,1,0,Unknown,0,0.034483,0,1
748,1,1/1/2018,7430605,Motorcycle Parts,Performance & Non-auto,Midwest,Reseller,58,Closed Lost,2,9,9,4601,4,2,0,Unknown,1,0,0,1
749,1,1/1/2018,7524734,Shelters & RV,Performance & Non-auto,Southeast,Fields Sales,53,Closed Won,5,7,7,100000,1,1,0,None,0.040541,0.243243,0.716216,5
751,1,1/1/2018,7129985,Interior Accessories,Car Accessories,Southeast,Fields Sales,45,Closed Won,3,6,6,211824,1,1,1,Unknown,0,0,1,5
753,1,1/1/2018,9966373,Garage & Car Care,Car Accessories,Midwest,Fields Sales,4,Closed Lost,2,1,1,49000,1,1,0,Unknown,0,0,1,3
753,1,1/1/2018,6990965,Batteries & Accessories,Car Accessories,Pacific,Reseller,78,Closed Won,4,7,7,22477,1,1,0,Unknown,0.015385,0.553846,0.430769,2
757,1,1/1/2018,9475827,Interior Accessories,Car Accessories,Midwest,Fields Sales,15,Closed Lost,2,7,7,100000,1,1,3,Unknown,1,0,0,5
757,1,1/1/2018,6942684,Motorcycle Parts,Performance & Non-auto,Pacific,Reseller,82,Closed Won,3,4,4,77507,1,1,0,Unknown,0,0.628571,0.371429,4
758,1,1/1/2018,8208550,Motorcycle Parts,Performance & Non-auto,Northwest,Reseller,18,Closed Won,5,22,10,77641,1,1,1,Known,0,0.069767,0.376744,4
759,1,1/1/2018,7721394,Shelters & RV,Performance & Non-auto,Mid-Atlantic,Fields Sales,18,Closed Lost,2,39,39,76000,1,1,0,Unknown,0,0,1,4
761,1,1/1/2018,7527129,Replacement Parts,Car Accessories,Midwest,Reseller,62,Closed Won,2,2,2,22950,1,1,0,Unknown,0,1,0,2
761,1,1/1/2018,6024184,Exterior Accessories,Car Accessories,Midwest,Reseller,23,Closed Won,3,3,3,40000,3,4,0,Unknown,0,1,0,3
763,1,1/1/2018,8089697,Interior Accessories,Car Accessories,Pacific,Fields Sales,40,Closed Won,3,4,4,530000,1,1,2,None,0,0.333333,0.666667,7
765,1,1/1/2018,6088456,Performance Parts,Performance & Non-auto,Southwest,Reseller,12,Closed Lost,6,68,68,95000,1,5,0,Unknown,0.595029,0,0.404971,4
765,1,1/1/2018,9478968,Interior Accessories,Car Accessories,Southeast,Fields Sales,0,Closed Lost,2,22,22,200000,1,1,0,Unknown,0,1,0,5
767,1,1/1/2018,8261815,Replacement Parts,Car Accessories,Southwest,Reseller,34,Closed Won,2,3,3,15665,1,1,0,Unknown,0,1,0,2
768,1,1/1/2018,9823876,Motorcycle Parts,Performance & Non-auto,Northeast,Fields Sales,2,Closed Lost,2,9,9,10000,1,1,0,None,0,1,0,2
770,1,1/1/2018,9933255,Performance Parts,Performance & Non-auto,Southwest,Fields Sales,0,Closed Lost,2,0,0,120000,1,1,0,Unknown,0,0,0,5
771,1,1/1/2018,7106000,Exterior Accessories,Car Accessories,Southwest,Reseller,76,Closed Won,4,4,4,1500,1,1,0,Unknown,0,0.121951,0.731707,1
771,1,1/1/2018,9559064,Motorcycle Parts,Performance & Non-auto,Pacific,Fields Sales,12,Closed Won,2,6,6,17,1,1,0,Unknown,1,0,0,1
771,1,1/1/2018,6012375,Exterior Accessories,Car Accessories,Mid-Atlantic,Reseller,24,Closed Won,4,5,5,13500,4,3,0,Unknown,0,0.565217,0.434783,2
773,1,1/1/2018,5752035,Replacement Parts,Car Accessories,Midwest,Fields Sales,89,Closed Lost,3,45,45,60000,1,1,0,Known,0,0.23348,0.76652,4
773,1,1/1/2018,6625740,Exterior Accessories,Car Accessories,Midwest,Reseller,75,Closed Won,5,23,23,50000,1,5,0,Unknown,0,0.854701,0.145299,4
774,1,1/1/2018,8297118,Interior Accessories,Car Accessories,Pacific,Reseller,7,Closed Lost,7,29,29,77507,1,1,0,Unknown,0.069686,0.930314,0,4
775,1,1/1/2018,7278295,Shelters & RV,Performance & Non-auto,Mid-Atlantic,Fields Sales,61,Closed Lost,2,12,12,550000,3,4,2,Known,0,0,1,7
775,1,1/1/2018,9611891,Motorcycle Parts,Performance & Non-auto,Northwest,Reseller,5,Closed Won,4,12,12,244186,1,1,0,Unknown,0,1,0,5
775,1,1/1/2018,5199347,Garage & Car Care,Car Accessories,Midwest,Reseller,24,Closed Won,3,4,4,25200,5,3,0,Unknown,0,1,0,3
777,1,1/1/2018,8227175,Exterior Accessories,Car Accessories,Southwest,Fields Sales,19,Closed Lost,3,20,20,50000,1,1,0,Unknown,0.166667,0.833333,0,4
777,1,1/1/2018,9684217,Motorcycle Parts,Performance & Non-auto,Midwest,Reseller,0,Closed Won,2,14,14,90000,1,1,3,Unknown,0,1,0,4
778,1,1/1/2018,7132670,Towing & Hitches,Car Accessories,Mid-Atlantic,Fields Sales,64,Closed Lost,2,15,15,30000,2,2,0,Known,0,1,0,3
778,1,1/1/2018,7384143,Exterior Accessories,Car Accessories,Midwest,Reseller,63,Closed Won,2,7,7,5000,3,2,0,Unknown,1,0,0,1
779,1,1/1/2018,8162609,Exterior Accessories,Car Accessories,Northwest,Reseller,20,Closed Lost,5,21,21,6578,1,1,0,Unknown,0,0.868932,0.131068,1
779,1,1/1/2018,6762959,Batteries & Accessories,Car Accessories,Pacific,Fields Sales,84,Closed Won,5,9,8,65000,1,1,0,Unknown,0.087912,0.494505,0.340659,4
781,1,1/1/2018,9707653,Exterior Accessories,Car Accessories,Southeast,Fields Sales,9,Closed Lost,2,4,4,250000,1,1,0,Unknown,1,0,0,6
783,1,1/1/2018,8116734,Motorcycle Parts,Performance & Non-auto,Southeast,Fields Sales,39,Closed Lost,3,3,3,35000,1,1,0,None,0,0,1,3
783,1,1/1/2018,8327607,Exterior Accessories,Car Accessories,Midwest,Fields Sales,14,Closed Lost,2,22,22,160000,1,1,0,Unknown,0,1,0,5
784,1,1/1/2018,7595610,Replacement Parts,Car Accessories,Midwest,Reseller,49,Closed Lost,5,11,11,15000,1,1,0,Unknown,0,0.981982,0.018018,2
785,1,1/1/2018,7223792,Batteries & Accessories,Car Accessories,Northeast,Fields Sales,54,Closed Lost,3,21,21,0,1,1,0,Unknown,0.70892,0.29108,0,1
787,1,1/1/2018,7720619,Motorcycle Parts,Performance & Non-auto,Pacific,Reseller,35,Closed Lost,3,22,22,0,1,1,0,Unknown,1,0,0,1
787,1,1/1/2018,8339885,Garage & Car Care,Car Accessories,Pacific,Reseller,30,Closed Won,2,5,5,38319,1,1,0,Unknown,0,1,0,3
788,1,1/1/2018,7897216,Motorcycle Parts,Performance & Non-auto,Midwest,Reseller,40,Closed Lost,2,10,10,49079,1,1,0,Unknown,0,1,0,3
788,1,1/1/2018,6862722,Interior Accessories,Car Accessories,Pacific,Fields Sales,21,Closed Lost,2,67,67,155014,5,4,0,Unknown,0,0,1,5
788,1,1/1/2018,7792126,Tires & Wheels,Tires & Wheels,Mid-Atlantic,Fields Sales,49,Closed Won,2,4,0,110000,1,1,0,Unknown,0,0,0,5
789,1,1/1/2018,7901427,Replacement Parts,Car Accessories,Northeast,Reseller,48,Closed Won,2,2,2,4600,1,1,2,Unknown,0,1,0,1
789,1,1/1/2018,7531388,Exterior Accessories,Car Accessories,Southwest,Fields Sales,61,Closed Won,2,3,0,63000,1,1,0,None,0,0,0,4
792,1,1/1/2018,7583988,Exterior Accessories,Car Accessories,Midwest,Fields Sales,37,Closed Won,2,24,24,176000,1,1,3,Unknown,0,0,1,5
793,1,1/1/2018,7187803,Performance Parts,Performance & Non-auto,Midwest,Reseller,77,Closed Won,1,0,0,36600,1,1,0,Unknown,0,0,0,3
795,1,1/1/2018,9385106,Replacement Parts,Car Accessories,Pacific,Fields Sales,25,Closed Lost,2,0,0,200000,1,1,0,Unknown,0,0,1,5
796,1,1/1/2018,6632237,Towing & Hitches,Car Accessories,Northwest,Reseller,60,Closed Lost,2,39,39,23684,1,1,0,Unknown,0,1,0,2
796,1,1/1/2018,9635337,Batteries & Accessories,Car Accessories,Midwest,Fields Sales,12,Closed Lost,2,4,4,70000,1,1,0,Unknown,0,1,0,4
797,1,1/1/2018,9448187,Motorcycle Parts,Performance & Non-auto,Pacific,Reseller,12,Closed Lost,2,11,11,77507,1,1,0,Unknown,0,1,0,4
797,1,1/1/2018,7201894,Exterior Accessories,Car Accessories,Northwest,Reseller,74,Closed Won,2,3,3,48192,1,1,0,Unknown,0,1,0,3
798,1,1/1/2018,6622573,Towing & Hitches,Car Accessories,Midwest,Reseller,49,Closed Lost,2,50,50,40000,1,1,0,Unknown,0,1,0,3
800,1,1/1/2018,7969619,Exterior Accessories,Car Accessories,Midwest,Reseller,33,Closed Won,2,14,14,30000,1,1,0,Unknown,0,1,0,3
800,1,1/1/2018,7905737,Batteries & Accessories,Car Accessories,Midwest,Reseller,49,Closed Won,1,0,0,550000,1,1,4,Unknown,0,0,0,7
805,1,1/1/2018,6786314,Batteries & Accessories,Car Accessories,Northwest,Fields Sales,87,Closed Lost,2,5,5,300000,5,1,0,Known,0,1,0,6
807,1,1/1/2018,6472210,Interior Accessories,Car Accessories,Midwest,Fields Sales,75,Closed Lost,2,29,29,30000,1,1,0,Unknown,0,1,0,3
807,1,1/1/2018,6665149,Garage & Car Care,Car Accessories,Southeast,Reseller,23,Closed Won,2,0,0,25000,1,1,0,Unknown,0,0,0,3
807,1,1/1/2018,6784604,Exterior Accessories,Car Accessories,Southwest,Fields Sales,42,Closed Won,5,12,10,55000,1,5,4,Known,0,0.834783,0,4
808,1,1/1/2018,9557553,Shelters & RV,Performance & Non-auto,Midwest,Reseller,19,Closed Won,1,0,0,13450,1,1,2,Unknown,0,0,0,2
808,1,1/1/2018,9509259,Exterior Accessories,Car Accessories,Southwest,Reseller,18,Closed Won,2,3,3,30000,1,1,3,Unknown,0,1,0,3
810,1,1/1/2018,7309763,Replacement Parts,Car Accessories,Mid-Atlantic,Reseller,38,Closed Won,2,34,34,15000,1,1,0,Unknown,0,1,0,2
810,1,1/1/2018,8245052,Garage & Car Care,Car Accessories,Midwest,Reseller,38,Closed Won,1,0,0,6240,1,1,0,Unknown,0,0,0,1
811,1,1/1/2018,9840155,Exterior Accessories,Car Accessories,Southeast,Fields Sales,6,Closed Lost,2,4,4,54255,1,1,0,Unknown,0,1,0,4
812,1,1/1/2018,7667117,Interior Accessories,Car Accessories,Northeast,Fields Sales,54,Closed Lost,3,4,4,50000,1,1,0,Unknown,0.268293,0.731707,0,4
812,1,1/1/2018,8232300,Garage & Car Care,Car Accessories,Midwest,Reseller,37,Closed Won,4,1,1,20960,1,1,4,Known,0.071429,0.428571,0,2
812,1,1/1/2018,5998888,Replacement Parts,Car Accessories,Northeast,Fields Sales,66,Closed Won,7,47,45,9544,1,4,3,Unknown,0.46723,0.302326,0.179704,1
812,1,1/1/2018,7924290,Motorcycle Parts,Performance & Non-auto,Midwest,Fields Sales,37,Closed Won,6,12,10,15000,1,1,4,Unknown,0.12931,0.301724,0.413793,2
813,1,1/1/2018,8022139,Batteries & Accessories,Car Accessories,Midwest,Other,38,Closed Lost,2,8,8,20000,1,1,0,Unknown,1,0,0,2
813,1,1/1/2018,7051821,Garage & Car Care,Car Accessories,Pacific,Telesales,76,Closed Lost,2,6,6,20000,1,1,0,Unknown,0,1,0,2
814,1,1/1/2018,6039787,Car Electronics,Car Electronics,Midwest,Reseller,23,Closed Won,3,4,4,10000,1,1,1,Unknown,0,1,0,2
816,1,1/1/2018,6669777,Tires & Wheels,Tires & Wheels,Northeast,Fields Sales,42,Closed Won,5,22,22,0,5,3,2,None,0.074419,0.083721,0.84186,1
817,1,1/1/2018,9447785,Garage & Car Care,Car Accessories,Midwest,Reseller,23,Closed Won,1,0,0,6440,1,1,0,Unknown,0,0,0,1
819,1,1/1/2018,8202970,Interior Accessories,Car Accessories,Northwest,Reseller,37,Closed Won,3,3,3,67652,1,1,0,Unknown,0,0.034483,0.965517,4
820,1,1/1/2018,7615630,Garage & Car Care,Car Accessories,Midwest,Reseller,60,Closed Won,2,1,1,4580,1,1,0,Unknown,0,1,0,1
820,1,1/1/2018,8245371,Garage & Car Care,Car Accessories,Mid-Atlantic,Reseller,37,Closed Won,2,1,1,2500,1,1,1,Unknown,1,0,0,1
821,1,1/1/2018,9679609,Shelters & RV,Performance & Non-auto,Southeast,Fields Sales,14,Closed Lost,2,1,1,100000,1,1,0,Unknown,0,1,0,5
821,1,1/1/2018,8127963,Motorcycle Parts,Performance & Non-auto,Northwest,Reseller,42,Closed Won,1,0,0,22480,1,1,0,Unknown,0,0,0,2
825,1,1/1/2018,7800813,Performance Parts,Performance & Non-auto,Mid-Atlantic,Fields Sales,0,Closed Lost,5,53,53,280000,1,1,0,Unknown,0.04943,0.41635,0.534221,6
825,1,1/1/2018,7006800,Replacement Parts,Car Accessories,Midwest,Reseller,84,Closed Won,1,0,0,14000,1,1,0,Unknown,0,0,0,2
827,1,1/1/2018,5971050,Garage & Car Care,Car Accessories,Southwest,Reseller,77,Closed Lost,4,47,47,15000,3,2,0,Unknown,0,1,0,2
829,1,1/1/2018,7346928,Interior Accessories,Car Accessories,Southeast,Fields Sales,58,Closed Won,3,13,13,44000,1,1,0,Unknown,0,0.527559,0.472441,3
830,1,1/1/2018,7935097,Shelters & RV,Performance & Non-auto,Northwest,Fields Sales,16,Closed Lost,4,32,32,300000,1,1,0,Unknown,0.274143,0.345794,0.380062,6
831,1,1/1/2018,7504002,Interior Accessories,Car Accessories,Pacific,Fields Sales,14,Closed Lost,2,0,0,60000,1,2,0,Unknown,0,0,0,4
832,1,1/1/2018,9529231,Shelters & RV,Performance & Non-auto,Midwest,Reseller,14,Closed Won,2,6,6,28000,1,1,1,Unknown,0,1,0,3
833,1,1/1/2018,9433675,Motorcycle Parts,Performance & Non-auto,Pacific,Fields Sales,21,Closed Lost,2,2,2,5000,1,1,0,Unknown,0,1,0,1
833,1,1/1/2018,8100583,Replacement Parts,Car Accessories,Midwest,Reseller,37,Closed Lost,3,6,6,40000,1,1,0,Unknown,0,0.111111,0.888889,3
833,1,1/1/2018,6577511,Batteries & Accessories,Car Accessories,Midwest,Other,42,Closed Won,4,1,1,30,4,5,1,None,0.142857,0.857143,0,1
834,1,1/1/2018,8373742,Shelters & RV,Performance & Non-auto,Pacific,Reseller,29,Closed Lost,2,4,4,40072,1,1,0,Unknown,0,1,0,3
836,1,1/1/2018,8437624,Motorcycle Parts,Performance & Non-auto,Northwest,Reseller,18,Closed Lost,2,13,13,8433,1,1,0,Unknown,0,1,0,1
837,1,1/1/2018,8304338,Garage & Car Care,Car Accessories,Pacific,Telesales,21,Closed Lost,3,15,15,85000,1,1,0,Unknown,0,0.691781,0.308219,4
840,1,1/1/2018,8085262,Interior Accessories,Car Accessories,Mid-Atlantic,Fields Sales,16,Closed Lost,2,27,27,50000,1,1,0,Unknown,1,0,0,4
841,1,1/1/2018,7445017,Shelters & RV,Performance & Non-auto,Northwest,Fields Sales,62,Closed Lost,3,4,4,100000,5,5,0,Known,0,0.190476,0.809524,5
843,1,1/1/2018,7216314,Garage & Car Care,Car Accessories,Midwest,Reseller,74,Closed Won,2,1,1,156,1,1,0,Unknown,0,1,0,1
844,1,1/1/2018,9412188,Garage & Car Care,Car Accessories,Southeast,Reseller,4,Closed Lost,3,20,20,25000,1,1,2,None,0,0.768473,0.231527,3
844,1,1/1/2018,6245851,Garage & Car Care,Car Accessories,Southwest,Reseller,62,Closed Lost,5,52,52,3500,3,2,0,Unknown,0,0.001931,0.998069,1
844,1,1/1/2018,9626916,Motorcycle Parts,Performance & Non-auto,Midwest,Other,16,Closed Won,1,0,0,7111,1,1,0,None,0,0,0,1
844,1,1/1/2018,9742139,Motorcycle Parts,Performance & Non-auto,Midwest,Fields Sales,11,Closed Won,2,2,2,4186,1,1,0,Unknown,0,1,0,1
845,1,1/1/2018,6649815,Replacement Parts,Car Accessories,Midwest,Fields Sales,77,Closed Lost,3,20,20,100000,4,4,0,Known,0.152709,0.847291,0,5
845,1,1/1/2018,6725948,Garage & Car Care,Car Accessories,Southwest,Reseller,95,Closed Won,2,0,0,5500,1,3,0,Unknown,0,1,0,1
847,1,1/1/2018,8472674,Garage & Car Care,Car Accessories,Midwest,Reseller,29,Closed Won,1,0,0,672,1,1,0,Unknown,0,0,0,1
849,1,1/1/2018,5970507,Motorcycle Parts,Performance & Non-auto,Pacific,Other,91,Closed Lost,2,34,34,160000,5,3,0,Known,0,1,0,5
849,1,1/1/2018,7732051,Replacement Parts,Car Accessories,Midwest,Reseller,53,Closed Won,3,1,1,49500,1,1,3,Unknown,0,1,0,3
850,1,1/1/2018,7557757,Replacement Parts,Car Accessories,Mid-Atlantic,Reseller,40,Closed Won,12,13,12,15000,1,1,0,Known,0.090909,0.015152,0.772727,2
850,1,1/1/2018,5552437,Exterior Accessories,Car Accessories,Northeast,Reseller,41,Closed Won,5,13,13,5000,2,2,0,Known,0,0.552,0.448,1
851,1,1/1/2018,7601782,Replacement Parts,Car Accessories,Southeast,Fields Sales,54,Closed Lost,2,6,6,125000,1,1,0,None,1,0,0,5
852,1,1/1/2018,9500967,Exterior Accessories,Car Accessories,Midwest,Fields Sales,18,Closed Won,3,3,1,6000,1,1,0,Unknown,0,0.382353,0,1
852,1,1/1/2018,7493739,Garage & Car Care,Car Accessories,Mid-Atlantic,Reseller,65,Closed Won,1,0,0,3312,1,1,0,Unknown,0,0,0,1
853,1,1/1/2018,6741098,Motorcycle Parts,Performance & Non-auto,Pacific,Reseller,62,Closed Won,2,32,32,21702,2,2,0,Unknown,0,1,0,2
854,1,1/1/2018,6103690,Exterior Accessories,Car Accessories,Midwest,Reseller,91,Closed Lost,4,29,29,15000,3,2,0,Unknown,0,1,0,2
854,1,1/1/2018,8368683,Replacement Parts,Car Accessories,Pacific,Fields Sales,10,Closed Lost,2,24,24,294500,1,1,0,Unknown,1,0,0,6
854,1,1/1/2018,9619309,Exterior Accessories,Car Accessories,Midwest,Telesales,1,Closed Won,3,16,16,220000,1,1,0,Unknown,0,0.3,0.7,5
856,1,1/1/2018,6652527,Exterior Accessories,Car Accessories,Midwest,Reseller,82,Closed Lost,2,15,15,12250,2,2,0,Unknown,0,1,0,2
856,1,1/1/2018,6636511,Replacement Parts,Car Accessories,Midwest,Reseller,70,Closed Won,3,29,20,9700,3,3,1,Known,0,0.685315,0,1
857,1,1/1/2018,7561313,Exterior Accessories,Car Accessories,Pacific,Fields Sales,57,Closed Won,4,6,5,50000,1,1,2,None,0,0.321429,0.607143,4
858,1,1/1/2018,7020190,Motorcycle Parts,Performance & Non-auto,Midwest,Reseller,35,Closed Lost,2,49,49,15337,1,1,0,Unknown,0,1,0,2
859,1,1/1/2018,7447943,Batteries & Accessories,Car Accessories,Northwest,Fields Sales,65,Closed Lost,2,2,2,12048,1,4,0,Known,0,1,0,2
860,1,1/1/2018,7055352,Shelters & RV,Performance & Non-auto,Pacific,Other,82,Closed Won,2,0,0,27000,5,4,0,Unknown,0,0,0,3
860,1,1/1/2018,7430465,Garage & Car Care,Car Accessories,Northeast,Reseller,37,Closed Won,2,0,0,29205,1,1,0,Unknown,0,0,0,3
861,1,1/1/2018,9397948,Towing & Hitches,Car Accessories,Midwest,Fields Sales,23,Closed Lost,2,2,2,488000,1,1,0,Unknown,1,0,0,6
